,theta_1,theta_2,theta_3,theta_4,theta_5,p_x,p_y,p_z,Roll,Pich,Yaw
946,20,36,72,60,0,42.8203174447495,15.5853209717186,17.3212595753644,0.0,-1.151917306316258,-2.792526803190926
947,20,36,84,36,0,41.5469245552371,15.1218438634099,3.46111724795175,3.141592653589793,-1.361356816555577,0.3490658503988657
948,20,36,84,48,0,41.9165462453015,15.2563751565325,7.20352768267142,3.141592653589793,-1.5707963267948966,0.3490658503988666
949,20,36,84,60,0,41.5469245552371,15.1218438634099,10.9459381173911,0.0,-1.361356816555577,-2.792526803190928
950,20,48,12,0,0,38.6861704658367,14.0806145273128,44.5368759411221,0.0,-0.9424777960769379,-2.792526803190927
951,20,48,24,0,0,42.2222569872461,15.3676447668958,38.0191260093219,0.0,-1.151917306316258,-2.792526803190926
952,20,48,24,12,0,40.4542137265414,14.7241296471043,41.278000975222,0.0,-0.9424777960769379,-2.792526803190927
953,20,48,36,0,0,44.4076786446375,16.1630731995069,30.8614277280324,0.0,-1.361356816555577,-2.7925268031909276
954,20,48,36,12,0,43.3149678159418,15.7653589832014,34.4402768686772,0.0,-1.151917306316258,-2.792526803190926
955,20,48,48,0,0,45.1469220247663,16.4321357857521,23.3766068585931,3.141592653589793,-1.5707963267948966,0.3490658503988666
956,20,48,48,12,0,44.7773003347019,16.2976044926295,27.1190172933128,0.0,-1.361356816555577,-2.792526803190928
957,20,48,60,0,0,44.4076786446375,16.1630731995069,15.8917859891538,3.141592653589793,-1.361356816555577,0.34906585039886523
958,20,48,60,12,0,44.7773003347019,16.2976044926295,19.6341964238734,0.0,-1.5707963267948966,-2.792526803190927
959,20,48,72,0,0,42.2222569872461,15.3676447668958,8.73408770786429,3.141592653589793,-1.1519173063162578,0.3490658503988672
960,20,48,72,12,0,43.3149678159418,15.7653589832014,12.312936848509,3.141592653589793,-1.361356816555577,0.3490658503988657
961,20,48,72,36,0,43.3149678159418,15.7653589832014,19.7977577179484,0.0,-1.361356816555577,-2.7925268031909276
962,20,48,72,48,0,42.2222569872461,15.3676447668958,23.3766068585931,0.0,-1.151917306316258,-2.792526803190926
963,20,48,72,60,0,40.4542137265414,14.7241296471043,26.6354818244932,0.0,-0.9424777960769379,-2.792526803190927
964,20,48,84,0,0,38.6861704658367,14.0806145273128,2.21633777606406,3.141592653589793,-0.942477796076938,0.3490658503988661
965,20,48,84,12,0,40.4542137265414,14.7241296471043,5.47521274196418,3.141592653589793,-1.1519173063162578,0.3490658503988672
966,20,48,84,36,0,41.9165462453015,15.2563751565325,12.7964723173286,3.141592653589793,-1.5707963267948966,0.3490658503988666
967,20,48,84,48,0,41.5469245552371,15.1218438634099,16.5388827520482,0.0,-1.361356816555577,-2.7925268031909276
968,20,48,84,60,0,40.4542137265414,14.7241296471043,20.117731892693,0.0,-1.151917306316258,-2.792526803190926
