,theta_1,theta_2,theta_3,theta_4,theta_5,p_x,p_y,p_z,Roll,Pich,Yaw
2976,55,96,72,48,0,11.5430031177572,16.4851168944429,52.3416709853061,0.0,-0.3141592653589788,-2.181661564992912
2977,55,96,72,60,0,9.43178666470791,13.4699873252195,53.1240478086222,0.0,-0.10471975511966032,-2.1816615649929116
2978,55,96,84,0,0,19.1183357997024,27.3038131645714,35.3862149860683,0.0,-1.3613568165555774,-2.1816615649929134
2979,55,96,84,12,0,18.4513589934343,26.3512715681564,38.965064126713,0.0,-1.1519173063162573,-2.181661564992912
2980,55,96,84,36,0,15.9279282044035,22.7474389166504,45.0204114099417,0.0,-0.7330382858376185,-2.1816615649929125
2981,55,96,84,48,0,14.1817602558858,20.2536526415378,47.2322618194685,0.0,-0.5235987755982987,-2.1816615649929116
2982,55,96,84,60,0,12.2099799240253,17.4376584908579,48.7628218446614,0.0,-0.3141592653589798,-2.181661564992912
2983,55,96,96,0,0,19.569560566388,27.9482289157062,27.9013941166289,3.141592653589793,-1.5707963267948966,0.959931088596881
2984,55,96,96,12,0,19.3439481830452,27.6260210401388,31.6438045513486,0.0,-1.3613568165555774,-2.1816615649929134
2985,55,96,96,36,0,17.5977802345275,25.1322347650263,38.4815286578934,0.0,-0.9424777960769379,-2.1816615649929116
2986,55,96,96,60,0,14.4073726392286,20.5758605171052,43.4898513847488,0.0,-0.5235987755982991,-2.181661564992912
2987,55,96,108,0,0,19.1183357997024,27.3038131645714,20.4165732471896,3.141592653589793,-1.3613568165555774,0.9599310885968799
2988,55,96,108,12,0,19.3439481830452,27.6260210401388,24.1589836819093,0.0,-1.5707963267948966,-2.1816615649929116
2989,55,96,120,0,0,17.7843821871662,25.3987299717414,13.2588749659001,3.141592653589793,-1.1519173063162573,0.9599310885968814
2990,55,96,120,12,0,18.4513589934343,26.3512715681564,16.8377241065449,3.141592653589793,-1.3613568165555774,0.9599310885968799
2991,55,96,120,108,0,9.43178666470791,13.4699873252195,38.4815286578934,0.0,-0.10471975511965932,-2.1816615649929116
2992,55,108,0,120,0,-13.2891710662749,-18.9789031695555,30.8614277280324,3.141592653589793,0.7330382858376185,0.9599310885968807
2993,55,108,12,48,0,-12.6221942600068,-18.0263615731405,55.6005459512062,0.0,0.9424777960769379,-2.1816615649929116
2994,55,108,12,60,0,-13.7013854022564,-19.567606251838,52.3416709853061,0.0,1.1519173063162573,-2.181661564992912
2995,55,108,12,72,0,-14.3683622085245,-20.520147848253,48.7628218446614,0.0,1.3613568165555765,-2.1816615649929108
2996,55,108,12,84,0,-14.5939745918673,-20.8423557238204,45.0204114099417,0.0,1.5707963267948966,-2.1816615649929143
2997,55,108,12,96,0,-14.3683622085245,-20.520147848253,41.278000975222,3.141592653589793,1.3613568165555774,0.9599310885968799
2998,55,108,12,108,0,-13.7013854022564,-19.567606251838,37.6991518345773,3.141592653589793,1.1519173063162573,0.9599310885968814
2999,55,108,12,120,0,-12.6221942600068,-18.0263615731405,34.4402768686772,3.141592653589793,0.9424777960769386,0.9599310885968815
3000,55,108,24,72,0,-11.5430031177572,-16.4851168944429,52.3416709853061,0.0,1.1519173063162573,-2.181661564992912
3001,55,108,24,84,0,-12.2099799240253,-17.4376584908579,48.7628218446614,0.0,1.3613568165555774,-2.1816615649929134
3002,55,108,36,72,0,-8.3525955224583,-11.9287426465219,54.81816912789,0.0,0.9424777960769379,-2.1816615649929116
3003,55,108,36,84,0,-9.43178666470791,-13.4699873252195,51.5592941619899,0.0,1.1519173063162573,-2.181661564992912
3004,55,108,36,96,0,-10.098763470976,-14.4225289216344,47.9804450213452,0.0,1.3613568165555774,-2.1816615649929134
3005,55,108,60,0,0,10.6263041560553,15.1759350995059,53.872231010499,0.0,-0.7330382858376185,-2.1816615649929125
3006,55,108,60,12,0,8.88013620753764,12.6821488243934,56.0840814200258,0.0,-0.5235987755982987,-2.1816615649929116
3007,55,108,72,0,0,13.5147834496177,19.3011110451229,48.2792863758418,0.0,-0.9424777960769379,-2.1816615649929116
3008,55,108,72,12,0,12.0705438028365,17.2385230723144,51.0757586931704,0.0,-0.7330382858376185,-2.1816615649929125
3009,55,108,72,36,0,8.3525955224583,11.9287426465219,54.81816912789,0.0,-0.3141592653589798,-2.181661564992912
3010,55,108,84,0,0,15.6731657341169,22.3836004025179,41.7615364440416,0.0,-1.1519173063162573,-2.181661564992912
3011,55,108,84,12,0,14.5939745918673,20.8423557238204,45.0204114099417,0.0,-0.9424777960769379,-2.1816615649929116
3012,55,108,84,36,0,11.4035669965684,16.2859814758994,50.0287341367971,0.0,-0.5235987755982991,-2.181661564992912
3013,55,108,84,48,0,9.43178666470792,13.4699873252195,51.5592941619899,0.0,-0.3141592653589798,-2.181661564992912
3014,55,108,96,0,0,17.0071193466531,24.2886835953479,34.6038381627521,0.0,-1.3613568165555774,-2.1816615649929134
3015,55,108,96,12,0,16.340142540385,23.3361419989329,38.1826873033968,0.0,-1.1519173063162573,-2.181661564992912
3016,55,108,96,36,0,13.8167117513542,19.7323093474269,44.2380345866255,0.0,-0.7330382858376185,-2.1816615649929125
3017,55,108,96,60,0,10.098763470976,14.4225289216345,47.9804450213452,0.0,-0.3141592653589798,-2.181661564992912
3018,55,108,108,0,0,17.4583441133388,24.9330993464827,27.1190172933128,3.141592653589793,-1.5707963267948966,0.959931088596881
3019,55,108,108,12,0,17.2327317299959,24.6108914709153,30.8614277280324,0.0,-1.3613568165555774,-2.1816615649929134
3020,55,108,120,0,0,17.0071193466531,24.2886835953479,19.6341964238734,3.141592653589793,-1.3613568165555774,0.9599310885968799
